Date,Year,Season,Food group,Sample no,Prey species,Length,Biomass,SL or TL,Unknown Col 1,Unknown Col 2,Species
21-Aug-08,2008,Winter,Fish,483,Electrona carlsbergi,2.64,10.62,10.62,,,trop
21-Aug-08,2008,Winter,Fish,483,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Aug-08,2008,Winter,Fish,483,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Aug-08,2008,Winter,Fish,483,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Aug-08,2008,Winter,Fish,483,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.18,5.48,5.48,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.27,6.32,6.32,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.36,7.25,7.25,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.55,9.39,9.39,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.64,10.62,10.62,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.64,10.62,10.62,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Aug-08,2008,Winter,Fish,486,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.09,4.72,4.72,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.27,6.32,6.32,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.45,8.27,8.27,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.55,9.39,9.39,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.55,9.39,9.39,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.55,9.39,9.39,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Aug-08,2008,Winter,Fish,487,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,2.36,7.25,7.25,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,2.64,10.62,10.62,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,2.91,14.98,14.98,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.27,22.62,22.62,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.36,24.90,24.90,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.55,29.93,29.93,,,trop
21-Aug-08,2008,Winter,Fish,488,Electrona carlsbergi,3.55,29.93,29.93,,,trop
25-Sep-08,2008,Winter,Fish,490,Electrona carlsbergi,2.27,6.32,6.32,,,trop
25-Sep-08,2008,Winter,Fish,490,Electrona carlsbergi,2.27,6.32,6.32,,,trop
25-Sep-08,2008,Winter,Fish,490,Electrona carlsbergi,2.45,8.27,8.27,,,trop
25-Sep-08,2008,Winter,Fish,490,Electrona carlsbergi,2.45,8.27,8.27,,,trop
25-Sep-08,2008,Winter,Fish,490,Electrona carlsbergi,2.73,11.96,11.96,,,trop
25-Sep-08,2008,Winter,Fish,490,Electrona carlsbergi,2.82,13.41,13.41,,,trop
14-Oct-08,2008,Early summer,Fish,498,Electrona carlsbergi,2.64,10.62,10.62,,,trop
14-Oct-08,2008,Early summer,Fish,498,Electrona carlsbergi,2.64,10.62,10.62,,,trop
14-Oct-08,2008,Early summer,Fish,498,Electrona carlsbergi,3.00,16.69,16.69,,,trop
14-Oct-08,2008,Early summer,Fish,498,Electrona carlsbergi,3.00,16.69,16.69,,,trop
14-Oct-08,2008,Early summer,Fish,498,Electrona carlsbergi,3.00,16.69,16.69,,,trop
14-Oct-08,2008,Early summer,Fish,498,Electrona carlsbergi,3.00,16.69,16.69,,,trop
14-Oct-08,2008,Early summer,Fish,499,Electrona carlsbergi,2.18,5.48,5.48,,,trop
14-Oct-08,2008,Early summer,Fish,499,Electrona carlsbergi,3.09,18.52,18.52,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.09,4.72,4.72,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.09,4.72,4.72,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.09,4.72,4.72,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.18,5.48,5.48,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.27,6.32,6.32,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.36,7.25,7.25,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.45,8.27,8.27,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.45,8.27,8.27,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.55,9.39,9.39,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.55,9.39,9.39,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.55,9.39,9.39,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.64,10.62,10.62,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.64,10.62,10.62,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.64,10.62,10.62,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.64,10.62,10.62,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.64,10.62,10.62,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.73,11.96,11.96,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.73,11.96,11.96,,,trop
25-Jul-08,2008,Winter,Fish,506,Electrona carlsbergi,2.73,11.96,11.96,,,trop
25-Jul-08,2008,Winter,Fish,507,Electrona carlsbergi,3.00,16.69,16.69,,,trop
25-Jul-08,2008,Winter,Fish,508,Electrona carlsbergi,2.27,6.32,6.32,,,trop
25-Jul-08,2008,Winter,Fish,510,Electrona carlsbergi,2.36,7.25,7.25,,,trop
25-Jul-08,2008,Winter,Fish,511,Electrona carlsbergi,3.18,20.50,20.50,,,trop
25-Jul-08,2008,Winter,Fish,513,Electrona carlsbergi,2.36,7.25,7.25,,,trop
25-Jul-08,2008,Winter,Fish,513,Electrona carlsbergi,2.36,7.25,7.25,,,trop
25-Jul-08,2008,Winter,Fish,513,Electrona carlsbergi,2.45,8.27,8.27,,,trop
25-Jul-08,2008,Winter,Fish,513,Electrona carlsbergi,2.55,9.39,9.39,,,trop
25-Jul-08,2008,Winter,Fish,513,Electrona carlsbergi,2.64,10.62,10.62,,,trop
25-Jul-08,2008,Winter,Fish,513,Electrona carlsbergi,2.64,10.62,10.62,,,trop
25-Jul-08,2008,Winter,Fish,513,Electrona carlsbergi,2.64,10.62,10.62,,,trop
15-May-08,2008,Late summer,Fish,514,Electrona carlsbergi,1.91,3.44,3.44,,,trop
15-May-08,2008,Late summer,Fish,514,Electrona carlsbergi,2.18,5.48,5.48,,,trop
15-May-08,2008,Late summer,Fish,516,Electrona carlsbergi,2.73,11.96,11.96,,,trop
15-May-08,2008,Late summer,Fish,519,Electrona carlsbergi,3.09,18.52,18.52,,,trop
15-May-08,2008,Late summer,Fish,520,Electrona carlsbergi,2.73,11.96,11.96,,,trop
15-May-08,2008,Late summer,Fish,520,Electrona carlsbergi,3.00,16.69,16.69,,,trop
15-May-08,2008,Late summer,Fish,521,Electrona carlsbergi,1.73,2.42,2.42,,,trop
15-May-08,2008,Late summer,Fish,521,Electrona carlsbergi,1.82,2.90,2.90,,,trop
15-May-08,2008,Late summer,Fish,524,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Nov-08,2008,Early summer,Fish,527,Electrona carlsbergi,3.73,35.65,35.65,,,trop
21-Nov-08,2008,Early summer,Fish,527,Electrona carlsbergi,3.82,38.78,38.78,,,trop
21-Nov-08,2008,Early summer,Fish,528,Electrona carlsbergi,3.27,22.62,22.62,,,trop
21-Nov-08,2008,Early summer,Fish,534,Electrona carlsbergi,4.00,45.63,45.63,,,trop
21-Nov-08,2008,Early summer,Fish,537,Electrona carlsbergi,3.64,32.70,32.70,,,trop
21-Nov-08,2008,Early summer,Fish,541,Electrona carlsbergi,3.82,38.78,38.78,,,trop
21-Nov-08,2008,Early summer,Fish,542,Electrona carlsbergi,3.45,27.33,27.33,,,trop
21-Nov-08,2008,Early summer,Fish,542,Electrona carlsbergi,3.45,27.33,27.33,,,trop
21-Nov-08,2008,Early summer,Fish,542,Electrona carlsbergi,3.45,27.33,27.33,,,trop
20-Dec-08,2008,Early summer,Fish,556,Electrona carlsbergi,3.27,22.62,22.62,,,trop
20-Dec-08,2008,Early summer,Fish,556,Electrona carlsbergi,3.45,27.33,27.33,,,trop
20-Dec-08,2008,Early summer,Fish,568,Electrona carlsbergi,2.73,11.96,11.96,,,trop
30-Jan-09,2009,Early summer,Fish,684,Electrona carlsbergi,3.09,18.52,18.52,,,trop
30-Jan-09,2009,Early summer,Fish,691,Electrona carlsbergi,3.55,29.93,29.93,,,trop
30-Jan-09,2009,Early summer,Fish,691,Electrona carlsbergi,3.82,38.78,38.78,,,trop
30-Jan-09,2009,Early summer,Fish,694,Electrona carlsbergi,3.27,22.62,22.62,,,trop
21-Feb-09,2009,Late summer,Fish,698,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Feb-09,2009,Late summer,Fish,699,Electrona carlsbergi,3.64,32.70,32.70,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,2.64,10.62,10.62,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,2.91,14.98,14.98,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,2.91,14.98,14.98,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.09,18.52,18.52,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.09,18.52,18.52,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.09,18.52,18.52,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.09,18.52,18.52,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Feb-09,2009,Late summer,Fish,700,Electrona carlsbergi,3.64,32.70,32.70,,,trop
21-Feb-09,2009,Late summer,Fish,702,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Feb-09,2009,Late summer,Fish,702,Electrona carlsbergi,2.91,14.98,14.98,,,trop
21-Feb-09,2009,Late summer,Fish,704,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Feb-09,2009,Late summer,Fish,704,Electrona carlsbergi,3.09,18.52,18.52,,,trop
21-Feb-09,2009,Late summer,Fish,710,Electrona carlsbergi,2.82,13.41,13.41,,,trop
21-Feb-09,2009,Late summer,Fish,710,Electrona carlsbergi,2.91,14.98,14.98,,,trop
21-Feb-09,2009,Late summer,Fish,710,Electrona carlsbergi,3.18,20.50,20.50,,,trop
21-Feb-09,2009,Late summer,Fish,711,Electrona carlsbergi,2.91,14.98,14.98,,,trop
21-Feb-09,2009,Late summer,Fish,721,Electrona carlsbergi,3.09,18.52,18.52,,,trop
21-Feb-09,2009,Late summer,Fish,726,Electrona carlsbergi,2.36,7.25,7.25,,,trop
21-Feb-09,2009,Late summer,Fish,726,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Feb-09,2009,Late summer,Fish,729,Electrona carlsbergi,3.00,16.69,16.69,,,trop
21-Feb-09,2009,Late summer,Fish,729,Electrona carlsbergi,3.00,16.69,16.69,,,trop
21-Feb-09,2009,Late summer,Fish,730,Electrona carlsbergi,2.55,9.39,9.39,,,trop
21-Feb-09,2009,Late summer,Fish,730,Electrona carlsbergi,2.64,10.62,10.62,,,trop
21-Feb-09,2009,Late summer,Fish,730,Electrona carlsbergi,2.73,11.96,11.96,,,trop
21-Feb-09,2009,Late summer,Fish,730,Electrona carlsbergi,2.91,14.98,14.98,,,trop
21-Feb-09,2009,Late summer,Fish,732,Electrona carlsbergi,2.27,6.32,6.32,,,trop
21-Feb-09,2009,Late summer,Fish,735,Electrona carlsbergi,3.82,38.78,38.78,,,trop
30-Mar-09,2009,Late summer,Fish,739,Electrona carlsbergi,2.73,11.96,11.96,,,trop
30-Mar-09,2009,Late summer,Fish,741,Electrona carlsbergi,2.36,7.25,7.25,,,trop
30-Mar-09,2009,Late summer,Fish,741,Electrona carlsbergi,2.36,7.25,7.25,,,trop
30-Mar-09,2009,Late summer,Fish,741,Electrona carlsbergi,2.36,7.25,7.25,,,trop
30-Mar-09,2009,Late summer,Fish,741,Electrona carlsbergi,2.55,9.39,9.39,,,trop
30-Mar-09,2009,Late summer,Fish,741,Electrona carlsbergi,2.55,9.39,9.39,,,trop
30-Mar-09,2009,Late summer,Fish,741,Electrona carlsbergi,2.55,9.39,9.39,,,trop
30-Mar-09,2009,Late summer,Fish,741,Electrona carlsbergi,2.73,11.96,11.96,,,trop
30-Mar-09,2009,Late summer,Fish,742,Electrona carlsbergi,2.09,4.72,4.72,,,trop
30-Mar-09,2009,Late summer,Fish,742,Electrona carlsbergi,2.45,8.27,8.27,,,trop
30-Mar-09,2009,Late summer,Fish,750,Electrona carlsbergi,3.27,22.62,22.62,,,trop
30-Mar-09,2009,Late summer,Fish,750,Electrona carlsbergi,3.27,22.62,22.62,,,trop
30-Mar-09,2009,Late summer,Fish,750,Electrona carlsbergi,3.27,22.62,22.62,,,trop
30-Mar-09,2009,Late summer,Fish,750,Electrona carlsbergi,3.36,24.90,24.90,,,trop
30-Mar-09,2009,Late summer,Fish,753,Electrona carlsbergi,2.82,13.41,13.41,,,trop
30-Mar-09,2009,Late summer,Fish,754,Electrona carlsbergi,2.82,13.41,13.41,,,trop
30-Mar-09,2009,Late summer,Fish,754,Electrona carlsbergi,2.82,13.41,13.41,,,trop
30-Mar-09,2009,Late summer,Fish,757,Electrona carlsbergi,2.45,8.27,8.27,,,trop
30-Mar-09,2009,Late summer,Fish,757,Electrona carlsbergi,4.00,45.63,45.63,,,trop
30-Mar-09,2009,Late summer,Fish,760,Electrona carlsbergi,2.55,9.39,9.39,,,trop
30-Mar-09,2009,Late summer,Fish,761,Electrona carlsbergi,3.18,20.50,20.50,,,trop
30-Mar-09,2009,Late summer,Fish,765,Electrona carlsbergi,2.18,5.48,5.48,,,trop
30-Mar-09,2009,Late summer,Fish,765,Electrona carlsbergi,3.18,20.50,20.50,,,trop
30-Mar-09,2009,Late summer,Fish,766,Electrona carlsbergi,3.00,16.69,16.69,,,trop
30-Apr-09,2009,Late summer,Fish,771,Electrona carlsbergi,3.27,22.62,22.62,,,trop
30-Apr-09,2009,Late summer,Fish,775,Electrona carlsbergi,2.27,6.32,6.32,,,trop
30-Apr-09,2009,Late summer,Fish,775,Electrona carlsbergi,3.36,24.90,24.90,,,trop
30-Apr-09,2009,Late summer,Fish,776,Electrona carlsbergi,2.55,9.39,9.39,,,trop
30-Apr-09,2009,Late summer,Fish,776,Electrona carlsbergi,2.64,10.62,10.62,,,trop
30-Apr-09,2009,Late summer,Fish,776,Electrona carlsbergi,2.82,13.41,13.41,,,trop
30-Apr-09,2009,Late summer,Fish,777,Electrona carlsbergi,2.55,9.39,9.39,,,trop
30-Apr-09,2009,Late summer,Fish,777,Electrona carlsbergi,3.09,18.52,18.52,,,trop
30-Apr-09,2009,Late summer,Fish,782,Electrona carlsbergi,2.64,10.62,10.62,,,trop
30-Apr-09,2009,Late summer,Fish,784,Electrona carlsbergi,2.00,4.04,4.04,,,trop
02-May-09,2009,Late summer,Fish,794,Electrona carlsbergi,3.18,20.50,20.50,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,2.73,11.96,11.96,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,2.91,14.98,14.98,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.00,16.69,16.69,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.00,16.69,16.69,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,796,Electrona carlsbergi,3.36,24.90,24.90,,,trop
02-May-09,2009,Late summer,Fish,797,Electrona carlsbergi,2.45,8.27,8.27,,,trop
02-May-09,2009,Late summer,Fish,797,Electrona carlsbergi,3.09,18.52,18.52,,,trop
02-May-09,2009,Late summer,Fish,797,Electrona carlsbergi,3.18,20.50,20.50,,,trop
02-May-09,2009,Late summer,Fish,801,Electrona carlsbergi,3.64,32.70,32.70,,,trop
02-May-09,2009,Late summer,Fish,805,Electrona carlsbergi,2.73,11.96,11.96,,,trop
02-May-09,2009,Late summer,Fish,805,Electrona carlsbergi,3.18,20.50,20.50,,,trop
02-May-09,2009,Late summer,Fish,805,Electrona carlsbergi,3.36,24.90,24.90,,,trop
02-May-09,2009,Late summer,Fish,805,Electrona carlsbergi,4.09,49.36,49.36,,,trop
02-May-09,2009,Late summer,Fish,806,Electrona carlsbergi,2.91,14.98,14.98,,,trop
02-May-09,2009,Late summer,Fish,806,Electrona carlsbergi,3.00,16.69,16.69,,,trop
02-May-09,2009,Late summer,Fish,807,Electrona carlsbergi,2.27,6.32,6.32,,,trop
02-May-09,2009,Late summer,Fish,807,Electrona carlsbergi,2.82,13.41,13.41,,,trop
02-May-09,2009,Late summer,Fish,808,Electrona carlsbergi,3.09,18.52,18.52,,,trop
02-May-09,2009,Late summer,Fish,808,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,808,Electrona carlsbergi,3.36,24.90,24.90,,,trop
02-May-09,2009,Late summer,Fish,809,Electrona carlsbergi,2.91,14.98,14.98,,,trop
02-May-09,2009,Late summer,Fish,809,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,811,Electrona carlsbergi,2.82,13.41,13.41,,,trop
02-May-09,2009,Late summer,Fish,811,Electrona carlsbergi,3.00,16.69,16.69,,,trop
02-May-09,2009,Late summer,Fish,811,Electrona carlsbergi,3.09,18.52,18.52,,,trop
02-May-09,2009,Late summer,Fish,811,Electrona carlsbergi,3.36,24.90,24.90,,,trop
02-May-09,2009,Late summer,Fish,811,Electrona carlsbergi,3.55,29.93,29.93,,,trop
02-May-09,2009,Late summer,Fish,811,Electrona carlsbergi,3.73,35.65,35.65,,,trop
02-May-09,2009,Late summer,Fish,814,Electrona carlsbergi,3.00,16.69,16.69,,,trop
02-May-09,2009,Late summer,Fish,814,Electrona carlsbergi,3.27,22.62,22.62,,,trop
02-May-09,2009,Late summer,Fish,817,Electrona carlsbergi,2.55,9.39,9.39,,,trop
02-May-09,2009,Late summer,Fish,817,Electrona carlsbergi,2.64,10.62,10.62,,,trop
02-May-09,2009,Late summer,Fish,817,Electrona carlsbergi,2.91,14.98,14.98,,,trop
02-May-09,2009,Late summer,Fish,817,Electrona carlsbergi,3.00,16.69,16.69,,,trop
02-May-09,2009,Late summer,Fish,817,Electrona carlsbergi,3.09,18.52,18.52,,,trop
02-May-09,2009,Late summer,Fish,818,Electrona carlsbergi,2.45,8.27,8.27,,,trop
02-May-09,2009,Late summer,Fish,818,Electrona carlsbergi,2.73,11.96,11.96,,,trop
02-May-09,2009,Late summer,Fish,818,Electrona carlsbergi,2.91,14.98,14.98,,,trop
12-Jun-09,2009,Winter,Fish,819,Electrona carlsbergi,3.55,29.93,29.93,,,trop
12-Jun-09,2009,Winter,Fish,823,Electrona carlsbergi,2.73,11.96,11.96,,,trop
12-Jun-09,2009,Winter,Fish,823,Electrona carlsbergi,3.00,16.69,16.69,,,trop
12-Jun-09,2009,Winter,Fish,823,Electrona carlsbergi,3.09,18.52,18.52,,,trop
12-Jun-09,2009,Winter,Fish,823,Electrona carlsbergi,3.64,32.70,32.70,,,trop
12-Jun-09,2009,Winter,Fish,826,Electrona carlsbergi,3.09,18.52,18.52,,,trop
12-Jun-09,2009,Winter,Fish,827,Electrona carlsbergi,2.45,8.27,8.27,,,trop
12-Jun-09,2009,Winter,Fish,829,Electrona carlsbergi,2.18,5.48,5.48,,,trop
12-Jun-09,2009,Winter,Fish,829,Electrona carlsbergi,2.27,6.32,6.32,,,trop
12-Jun-09,2009,Winter,Fish,829,Electrona carlsbergi,2.55,9.39,9.39,,,trop
12-Jun-09,2009,Winter,Fish,829,Electrona carlsbergi,2.55,9.39,9.39,,,trop
12-Jun-09,2009,Winter,Fish,829,Electrona carlsbergi,2.64,10.62,10.62,,,trop
12-Jun-09,2009,Winter,Fish,829,Electrona carlsbergi,3.00,16.69,16.69,,,trop
12-Jun-09,2009,Winter,Fish,829,Electrona carlsbergi,3.00,16.69,16.69,,,trop
12-Jun-09,2009,Winter,Fish,832,Electrona carlsbergi,3.27,22.62,22.62,,,trop
12-Jun-09,2009,Winter,Fish,832,Electrona carlsbergi,3.27,22.62,22.62,,,trop
12-Jun-09,2009,Winter,Fish,832,Electrona carlsbergi,3.36,24.90,24.90,,,trop
12-Jun-09,2009,Winter,Fish,832,Electrona carlsbergi,3.55,29.93,29.93,,,trop
12-Jun-09,2009,Winter,Fish,832,Electrona carlsbergi,3.64,32.70,32.70,,,trop
12-Jun-09,2009,Winter,Fish,833,Electrona carlsbergi,2.55,9.39,9.39,,,trop
12-Jun-09,2009,Winter,Fish,833,Electrona carlsbergi,2.82,13.41,13.41,,,trop
12-Jun-09,2009,Winter,Fish,833,Electrona carlsbergi,3.18,20.50,20.50,,,trop
12-Jun-09,2009,Winter,Fish,833,Electrona carlsbergi,4.00,45.63,45.63,,,trop
01-Jul-09,2009,Winter,Fish,834,Electrona carlsbergi,2.64,10.62,10.62,,,trop
01-Jul-09,2009,Winter,Fish,834,Electrona carlsbergi,3.00,16.69,16.69,,,trop
01-Jul-09,2009,Winter,Fish,842,Electrona carlsbergi,3.27,22.62,22.62,,,trop
01-Jul-09,2009,Winter,Fish,843,Electrona carlsbergi,2.36,7.25,7.25,,,trop
01-Jul-09,2009,Winter,Fish,843,Electrona carlsbergi,2.82,13.41,13.41,,,trop
01-Jul-09,2009,Winter,Fish,845,Electrona carlsbergi,3.36,24.90,24.90,,,trop
01-Jul-09,2009,Winter,Fish,847,Electrona carlsbergi,2.45,8.27,8.27,,,trop
01-Jul-09,2009,Winter,Fish,847,Electrona carlsbergi,2.91,14.98,14.98,,,trop
01-Jul-09,2009,Winter,Fish,847,Electrona carlsbergi,3.00,16.69,16.69,,,trop
01-Jul-09,2009,Winter,Fish,847,Electrona carlsbergi,3.09,18.52,18.52,,,trop
01-Jul-09,2009,Winter,Fish,847,Electrona carlsbergi,3.18,20.50,20.50,,,trop
01-Jul-09,2009,Winter,Fish,847,Electrona carlsbergi,3.36,24.90,24.90,,,trop
01-Jul-09,2009,Winter,Fish,847,Electrona carlsbergi,3.45,27.33,27.33,,,trop
01-Jul-09,2009,Winter,Fish,854,Electrona carlsbergi,2.27,6.32,6.32,,,trop
01-Jul-09,2009,Winter,Fish,854,Electrona carlsbergi,2.64,10.62,10.62,,,trop
01-Jul-09,2009,Winter,Fish,854,Electrona carlsbergi,2.73,11.96,11.96,,,trop
01-Jul-09,2009,Winter,Fish,854,Electrona carlsbergi,2.73,11.96,11.96,,,trop
01-Jul-09,2009,Winter,Fish,854,Electrona carlsbergi,2.82,13.41,13.41,,,trop
01-Jul-09,2009,Winter,Fish,854,Electrona carlsbergi,3.27,22.62,22.62,,,trop
01-Jul-09,2009,Winter,Fish,855,Electrona carlsbergi,2.91,14.98,14.98,,,trop
01-Jul-09,2009,Winter,Fish,855,Electrona carlsbergi,2.91,14.98,14.98,,,trop
01-Jul-09,2009,Winter,Fish,858,Electrona carlsbergi,2.36,7.25,7.25,,,trop
01-Jul-09,2009,Winter,Fish,858,Electrona carlsbergi,2.45,8.27,8.27,,,trop
01-Aug-09,2009,Winter,Fish,861,Electrona carlsbergi,2.64,10.62,10.62,,,trop
01-Aug-09,2009,Winter,Fish,861,Electrona carlsbergi,2.82,13.41,13.41,,,trop
01-Aug-09,2009,Winter,Fish,861,Electrona carlsbergi,2.91,14.98,14.98,,,trop
01-Aug-09,2009,Winter,Fish,864,Electrona carlsbergi,2.27,6.32,6.32,,,trop
01-Aug-09,2009,Winter,Fish,864,Electrona carlsbergi,2.55,9.39,9.39,,,trop
01-Aug-09,2009,Winter,Fish,864,Electrona carlsbergi,3.09,18.52,18.52,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,2.55,9.39,9.39,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,2.55,9.39,9.39,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,2.64,10.62,10.62,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,2.73,11.96,11.96,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,2.73,11.96,11.96,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,2.82,13.41,13.41,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,2.91,14.98,14.98,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,3.09,18.52,18.52,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,3.64,32.70,32.70,,,trop
01-Aug-09,2009,Winter,Fish,865,Electrona carlsbergi,3.73,35.65,35.65,,,trop
01-Aug-09,2009,Winter,Fish,866,Electrona carlsbergi,2.55,9.39,9.39,,,trop
